user_id,occurred_at,experiment,experiment_group,location,device
3999,02-06-2014 16:53,publisher_update,control_group,Japan,nexus 5
4002,13-06-2014 9:31,publisher_update,test_group,Switzerland,nexus 10
4020,30-06-2014 9:31,publisher_update,control_group,Germany,macbook pro
4024,30-06-2014 9:31,publisher_update,test_group,Israel,dell inspiron notebook
4025,01-06-2014 19:45,publisher_update,test_group,United States,acer aspire notebook
4026,01-06-2014 17:23,publisher_update,control_group,United Kingdom,macbook air
4028,06-06-2014 11:15,publisher_update,control_group,Germany,asus chromebook
4072,10-06-2014 9:31,publisher_update,control_group,Italy,iphone 5s
4088,04-06-2014 9:31,publisher_update,test_group,United Kingdom,lenovo thinkpad
4094,07-06-2014 14:59,publisher_update,test_group,Denmark,lenovo thinkpad
4106,25-06-2014 9:31,publisher_update,test_group,Canada,macbook pro
4119,04-06-2014 9:31,publisher_update,test_group,Italy,asus chromebook
4130,19-06-2014 9:31,publisher_update,control_group,United States,macbook pro
4147,12-06-2014 9:31,publisher_update,test_group,France,iphone 5
4149,27-06-2014 9:31,publisher_update,control_group,United States,iphone 4s
4153,03-06-2014 6:44,publisher_update,control_group,Australia,kindle fire
4167,13-06-2014 9:31,publisher_update,test_group,United States,iphone 5s
4170,06-06-2014 9:31,publisher_update,test_group,United States,dell inspiron notebook
4177,20-06-2014 9:31,publisher_update,control_group,United States,macbook pro
4179,05-06-2014 16:30,publisher_update,control_group,United States,iphone 4s
4183,09-06-2014 9:31,publisher_update,control_group,United States,macbook pro
4193,16-06-2014 9:31,publisher_update,control_group,Korea,dell inspiron notebook
4194,30-06-2014 9:31,publisher_update,control_group,Germany,macbook pro
4198,30-06-2014 9:31,publisher_update,control_group,Japan,amazon fire phone
4201,09-06-2014 9:31,publisher_update,test_group,Taiwan,macbook pro
4202,02-06-2014 17:34,publisher_update,control_group,Colombia,iphone 5
4210,09-06-2014 9:31,publisher_update,control_group,Mexico,amazon fire phone
4217,09-06-2014 9:31,publisher_update,control_group,Hong Kong,dell inspiron notebook
4257,01-06-2014 7:36,publisher_update,test_group,United States,iphone 5s
4258,02-06-2014 15:31,publisher_update,test_group,Japan,samsung galaxy s4
4267,04-06-2014 9:31,publisher_update,control_group,United States,iphone 5s
4273,04-06-2014 9:31,publisher_update,test_group,United States,macbook pro
4288,05-06-2014 12:25,publisher_update,test_group,Russia,dell inspiron desktop
4289,04-06-2014 15:03,publisher_update,test_group,United States,iphone 4s
4291,26-06-2014 9:31,publisher_update,control_group,Spain,samsung galaxy s4
4301,12-06-2014 9:31,publisher_update,control_group,United States,macbook pro
4305,06-06-2014 11:22,publisher_update,control_group,United States,macbook air
4309,03-06-2014 18:45,publisher_update,control_group,Philippines,macbook pro
4329,20-06-2014 9:31,publisher_update,control_group,Italy,macbook pro
4339,20-06-2014 9:31,publisher_update,control_group,United States,acer aspire desktop
4342,20-06-2014 9:31,publisher_update,control_group,United Kingdom,iphone 5s
4351,16-06-2014 9:31,publisher_update,control_group,United States,lenovo thinkpad
4353,23-06-2014 9:31,publisher_update,control_group,Germany,ipad air
4354,09-06-2014 9:31,publisher_update,test_group,United States,iphone 5s
4355,02-06-2014 9:31,publisher_update,test_group,United Kingdom,macbook pro
4370,16-06-2014 9:31,publisher_update,control_group,Russia,lenovo thinkpad
4386,02-06-2014 9:31,publisher_update,test_group,United States,lenovo thinkpad
4387,03-06-2014 13:28,publisher_update,test_group,France,iphone 5
4401,17-06-2014 9:31,publisher_update,test_group,United Kingdom,macbook pro
4408,03-06-2014 9:31,publisher_update,control_group,Spain,dell inspiron notebook
4414,10-06-2014 9:31,publisher_update,control_group,United States,htc one
4429,25-06-2014 9:31,publisher_update,control_group,United States,dell inspiron desktop
4432,11-06-2014 9:31,publisher_update,test_group,India,macbook pro
4492,13-06-2014 9:31,publisher_update,control_group,France,dell inspiron notebook
4497,20-06-2014 9:31,publisher_update,control_group,Turkey,mac mini
4516,23-06-2014 9:31,publisher_update,test_group,Netherlands,hp pavilion desktop
4520,09-06-2014 9:31,publisher_update,control_group,Japan,nexus 5
4543,04-06-2014 13:39,publisher_update,test_group,Malaysia,iphone 5s
4546,02-06-2014 9:31,publisher_update,control_group,United States,macbook pro
4550,02-06-2014 9:31,publisher_update,test_group,Poland,macbook pro
4551,01-06-2014 19:34,publisher_update,test_group,Russia,dell inspiron desktop
4552,16-06-2014 9:31,publisher_update,test_group,Russia,samsung galaxy s4
4556,17-06-2014 9:31,publisher_update,control_group,Netherlands,ipad mini
4558,10-06-2014 9:31,publisher_update,test_group,United Arab Emirates,nexus 5
4564,03-06-2014 9:31,publisher_update,control_group,Japan,iphone 5
4572,17-06-2014 9:31,publisher_update,test_group,Germany,windows surface
4577,17-06-2014 9:31,publisher_update,control_group,Japan,ipad air
4605,11-06-2014 9:31,publisher_update,control_group,Venezuela,macbook air
4610,04-06-2014 9:31,publisher_update,test_group,United States,macbook air
4624,04-06-2014 3:17,publisher_update,control_group,Germany,dell inspiron notebook
4625,26-06-2014 9:31,publisher_update,control_group,Turkey,nexus 7
4627,26-06-2014 9:31,publisher_update,test_group,Israel,amazon fire phone
4646,19-06-2014 9:31,publisher_update,control_group,Italy,dell inspiron notebook
4655,07-06-2014 0:44,publisher_update,control_group,Egypt,macbook pro
4657,06-06-2014 9:31,publisher_update,test_group,Japan,dell inspiron notebook
4662,05-06-2014 12:06,publisher_update,test_group,Netherlands,nexus 5
4664,27-06-2014 9:31,publisher_update,control_group,United States,macbook pro
4687,07-06-2014 13:01,publisher_update,test_group,Germany,samsung galaxy s4
4697,05-06-2014 10:04,publisher_update,control_group,United States,lenovo thinkpad
4712,02-06-2014 9:31,publisher_update,test_group,Japan,dell inspiron notebook
4713,02-06-2014 9:31,publisher_update,control_group,India,macbook pro
4720,09-06-2014 9:31,publisher_update,control_group,Finland,macbook air
4731,02-06-2014 9:31,publisher_update,control_group,Canada,macbook pro
4752,05-06-2014 19:10,publisher_update,control_group,United States,macbook pro
4765,03-06-2014 6:36,publisher_update,control_group,United States,macbook pro
4770,24-06-2014 9:31,publisher_update,control_group,Brazil,lenovo thinkpad
4795,25-06-2014 9:31,publisher_update,control_group,Italy,acer aspire desktop
4799,11-06-2014 9:31,publisher_update,control_group,Russia,nokia lumia 635
4808,07-06-2014 8:37,publisher_update,control_group,Philippines,mac mini
4814,19-06-2014 9:31,publisher_update,test_group,Russia,nexus 5
4841,27-06-2014 9:31,publisher_update,control_group,Italy,nexus 5
4851,06-06-2014 9:31,publisher_update,control_group,Indonesia,iphone 5
4852,05-06-2014 9:20,publisher_update,control_group,Australia,lenovo thinkpad
4889,04-06-2014 10:14,publisher_update,test_group,Spain,macbook air
4898,02-06-2014 9:31,publisher_update,control_group,France,macbook pro
4899,23-06-2014 9:31,publisher_update,test_group,United Kingdom,samsung galaxy s4
4908,02-06-2014 9:31,publisher_update,test_group,United States,nokia lumia 635
4914,09-06-2014 9:31,publisher_update,control_group,United States,macbook air
4925,11-06-2014 12:14,publisher_update,test_group,Venezuela,acer aspire notebook
4942,24-06-2014 9:31,publisher_update,control_group,Russia,samsung galaxy note
4969,05-06-2014 19:30,publisher_update,control_group,Taiwan,nexus 5
4973,11-06-2014 9:31,publisher_update,control_group,France,acer aspire notebook
4974,04-06-2014 9:31,publisher_update,test_group,Germany,iphone 5s
4992,26-06-2014 9:31,publisher_update,test_group,Japan,samsung galaxy note
4998,19-06-2014 9:31,publisher_update,control_group,United States,htc one
5001,03-06-2014 19:20,publisher_update,control_group,Canada,nexus 5
5007,26-06-2014 9:31,publisher_update,test_group,United States,samsung galaxy s4
5008,05-06-2014 9:31,publisher_update,control_group,Russia,macbook pro
5009,12-06-2014 9:31,publisher_update,test_group,Korea,lenovo thinkpad
5013,06-06-2014 9:31,publisher_update,control_group,Netherlands,lenovo thinkpad
5014,07-06-2014 6:37,publisher_update,test_group,United Arab Emirates,macbook pro
5016,13-06-2014 9:31,publisher_update,control_group,United States,macbook pro
5020,04-06-2014 16:02,publisher_update,control_group,United States,samsung galaxy note
5035,02-06-2014 18:05,publisher_update,control_group,Italy,hp pavilion desktop
5042,13-06-2014 9:31,publisher_update,control_group,Argentina,macbook air
5043,06-06-2014 9:31,publisher_update,test_group,United States,macbook air
5049,27-06-2014 9:31,publisher_update,control_group,Canada,macbook pro
5059,09-06-2014 9:31,publisher_update,control_group,United States,dell inspiron notebook
5061,16-06-2014 9:31,publisher_update,test_group,Italy,macbook pro
5088,09-06-2014 9:31,publisher_update,test_group,Canada,hp pavilion desktop
5090,02-06-2014 9:31,publisher_update,test_group,Poland,macbook pro
5091,23-06-2014 9:31,publisher_update,control_group,United States,iphone 5s
5092,05-06-2014 17:01,publisher_update,test_group,United States,iphone 5
5108,04-06-2014 7:32,publisher_update,test_group,Canada,nexus 7
5121,03-06-2014 9:31,publisher_update,control_group,United States,macbook pro
5122,10-06-2014 9:31,publisher_update,test_group,United States,hp pavilion desktop
5124,03-06-2014 9:31,publisher_update,control_group,Mexico,ipad air
5129,09-06-2014 14:01,publisher_update,control_group,Austria,macbook pro
5130,17-06-2014 9:31,publisher_update,test_group,Russia,macbook air
5136,10-06-2014 9:31,publisher_update,test_group,United States,htc one
5143,02-06-2014 14:15,publisher_update,control_group,United Kingdom,macbook pro
5147,12-06-2014 4:44,publisher_update,control_group,Turkey,acer aspire desktop
5149,18-06-2014 9:31,publisher_update,test_group,United States,macbook air
5153,02-06-2014 16:29,publisher_update,test_group,India,macbook pro
5154,11-06-2014 9:31,publisher_update,test_group,Korea,acer aspire notebook
5170,04-06-2014 9:31,publisher_update,test_group,United States,nexus 10
5173,04-06-2014 9:31,publisher_update,test_group,Saudi Arabia,windows surface
5199,03-06-2014 15:54,publisher_update,test_group,United Kingdom,lenovo thinkpad
5203,19-06-2014 9:31,publisher_update,test_group,United States,acer aspire notebook
5209,12-06-2014 9:31,publisher_update,test_group,Chile,samsung galaxy s4
5210,09-06-2014 15:54,publisher_update,test_group,Indonesia,hp pavilion desktop
5227,20-06-2014 9:31,publisher_update,test_group,France,lenovo thinkpad
5253,16-06-2014 9:31,publisher_update,control_group,India,macbook air
5260,30-06-2014 9:31,publisher_update,test_group,Turkey,asus chromebook
5262,02-06-2014 9:31,publisher_update,control_group,Brazil,macbook air
5265,03-06-2014 18:02,publisher_update,test_group,Argentina,dell inspiron desktop
5269,09-06-2014 9:31,publisher_update,test_group,United States,iphone 5s
5293,02-06-2014 9:31,publisher_update,control_group,Norway,lenovo thinkpad
5295,09-06-2014 9:31,publisher_update,control_group,Italy,amazon fire phone
5298,02-06-2014 9:31,publisher_update,control_group,Brazil,asus chromebook
5304,23-06-2014 9:31,publisher_update,control_group,United States,lenovo thinkpad
5308,03-06-2014 9:31,publisher_update,control_group,South Africa,samsung galaxy s4
5311,24-06-2014 9:31,publisher_update,control_group,United States,macbook air
5315,01-06-2014 10:38,publisher_update,control_group,United States,macbook air
5322,05-06-2014 16:48,publisher_update,test_group,United Kingdom,macbook pro
5340,04-06-2014 15:37,publisher_update,test_group,Japan,iphone 5
5345,11-06-2014 9:31,publisher_update,test_group,France,samsung galaxy s4
5357,11-06-2014 9:31,publisher_update,test_group,United Arab Emirates,nexus 10
5360,18-06-2014 9:31,publisher_update,test_group,United States,samsumg galaxy tablet
5361,03-06-2014 16:26,publisher_update,test_group,Brazil,macbook pro
5365,11-06-2014 9:31,publisher_update,control_group,Germany,macbook air
5372,18-06-2014 9:31,publisher_update,test_group,Brazil,macbook pro
5387,05-06-2014 7:11,publisher_update,control_group,Canada,macbook pro
5439,20-06-2014 9:31,publisher_update,test_group,Mexico,acer aspire desktop
5443,03-06-2014 11:56,publisher_update,test_group,Turkey,acer aspire desktop
5458,09-06-2014 9:31,publisher_update,control_group,India,kindle fire
5460,03-06-2014 9:16,publisher_update,control_group,United States,nexus 7
5467,09-06-2014 9:31,publisher_update,test_group,Germany,macbook pro
5500,02-06-2014 9:31,publisher_update,control_group,United States,macbook pro
5502,23-06-2014 9:31,publisher_update,control_group,United States,macbook pro
5509,30-06-2014 9:31,publisher_update,test_group,United States,macbook pro
5516,24-06-2014 9:31,publisher_update,control_group,Iraq,hp pavilion desktop
5518,03-06-2014 9:31,publisher_update,test_group,United States,dell inspiron notebook
5522,24-06-2014 9:31,publisher_update,control_group,United States,macbook air
5536,24-06-2014 9:31,publisher_update,control_group,France,iphone 5
5545,08-06-2014 19:39,publisher_update,test_group,United States,iphone 4s
5546,02-06-2014 14:56,publisher_update,control_group,Spain,nexus 5
5549,25-06-2014 9:31,publisher_update,control_group,Russia,macbook pro
5559,04-06-2014 13:31,publisher_update,control_group,United States,acer aspire desktop
5568,25-06-2014 9:31,publisher_update,test_group,United States,iphone 5
5569,04-06-2014 9:31,publisher_update,test_group,Germany,macbook air
5580,07-06-2014 13:49,publisher_update,control_group,United States,samsung galaxy s4
5591,07-06-2014 13:04,publisher_update,test_group,Taiwan,acer aspire notebook
5641,07-06-2014 15:35,publisher_update,control_group,Japan,ipad mini
5645,20-06-2014 9:31,publisher_update,control_group,Russia,samsung galaxy note
5651,01-06-2014 11:45,publisher_update,control_group,Japan,acer aspire notebook
5668,16-06-2014 9:31,publisher_update,control_group,United States,samsung galaxy s4
5682,02-06-2014 9:31,publisher_update,test_group,India,macbook air
5698,02-06-2014 9:31,publisher_update,control_group,France,lenovo thinkpad
5711,02-06-2014 9:31,publisher_update,control_group,United States,ipad air
5716,24-06-2014 9:31,publisher_update,test_group,Japan,htc one
5718,03-06-2014 9:31,publisher_update,test_group,United States,iphone 5s
5726,10-06-2014 9:27,publisher_update,test_group,Russia,iphone 5s
5747,04-06-2014 17:14,publisher_update,test_group,United Kingdom,dell inspiron desktop
5754,04-06-2014 12:58,publisher_update,control_group,France,dell inspiron notebook
5757,20-06-2014 17:22,publisher_update,control_group,Hong Kong,lenovo thinkpad
5765,04-06-2014 9:31,publisher_update,test_group,France,samsung galaxy s4
5767,11-06-2014 9:31,publisher_update,control_group,France,hp pavilion desktop
5773,04-06-2014 9:31,publisher_update,test_group,United States,ipad air
5778,05-06-2014 9:31,publisher_update,control_group,India,nexus 5
5787,07-06-2014 16:12,publisher_update,test_group,Japan,macbook air
